trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
90,0,90,0,242.78190999999998,,242.7540307,5,242.78190999999998,242.78190999999998,0.013779999999997017,244.50225900000004,[0.27],[0.378],[1],[0],[0],[1.734376300000008],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
91,0,91,0,244.53367020000002,,244.50458450000002,5,244.53367020000002,244.53367020000002,0.011288999999919724,247.22299159999994,[-0.448],[-0.436],[1],[0],[0],[2.7070918000000574],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
92,0,92,0,247.27022440000002,,247.22575249999994,10,247.27022440000002,247.27022440000002,0.023613100000034137,249.32450320000004,[-0.202],[-0.146],[1],[0],[0],[2.0752195999999685],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
93,0,93,0,249.35605760000004,,249.32689539999996,5,249.35605760000004,249.35605760000004,0.011972500000069886,251.57712980000002,[-0.17],[-0.346],[1],[0],[0],[2.238187000000039],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
94,0,94,0,251.62538649999993,,251.58007679999997,10,251.62538649999993,251.62538649999993,0.027525399999944966,254.64686549999993,[0.084],[0.126],[1],[0],[0],[3.0392352000000074],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
95,0,95,0,254.67751559999994,,254.65115729999997,5,254.67751559999994,254.67751559999994,0.012844800000038958,256.9488799,[0.112],[0.37],[1],[0],[0],[2.285398500000042],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
96,0,96,0,256.9803658,,256.95129919999994,5,256.9803658,256.9803658,0.015555199999994329,259.70305920000004,[-0.484],[-0.19],[1],[0],[0],[2.7361307999999553],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
97,0,97,0,259.7501044,,259.7075878,10,259.7501044,259.7501044,0.026585299999965173,263.2566592,[0.404],[0.332],[1],[0],[0],[3.5231363999999985],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
98,0,98,0,263.28763369999996,,263.2590432,5,263.28763369999996,263.28763369999996,0.014608800000019073,266.9437258,[-0.46],[0.13],[1],[0],[0],[3.670179599999983],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
99,0,99,0,266.9746296,,266.94630850000004,5,266.9746296,266.9746296,0.012837100000069768,269.04650269999996,[0.448],[0.412],[1],[0],[0],[2.087531800000079],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
100,0,100,0,269.0936119,,269.0490491,10,269.0936119,269.0936119,0.03131450000000768,271.14974679999995,[0.024],[0.206],[1],[0],[0],[2.069307800000047],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
101,0,101,0,271.17996539999996,,271.15210010000004,5,271.17996539999996,271.17996539999996,0.01297999999997046,273.56880659999996,[-0.42],[-0.468],[1],[0],[0],[2.4036254999999755],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
102,0,102,0,273.5996406,,273.5715277,5,273.5996406,273.5996406,0.012856899999974303,274.8191469,[0.11],[0.33],[1],[0],[0],[1.2347919999999704],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
103,0,103,0,274.86711069999996,,274.8218275,10,274.86711069999996,274.86711069999996,0.024100799999928313,278.02342319999997,[-0.224],[-0.416],[1],[0],[0],[3.1774838000000045],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
104,0,104,0,278.08699299999995,,278.02655120000003,10,278.08699299999995,278.08699299999995,0.03217509999990398,280.475344,[-0.386],[0.104],[1],[0],[0],[2.4166060000000016],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
105,0,105,0,280.52286739999994,,280.4797603,10,280.52286739999994,280.52286739999994,0.032366900000056376,282.32825210000004,[-0.284],[0.176],[1],[0],[0],[1.8166985999999952],[],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
106,0,106,0,282.35910640000003,,282.33078489999997,5,282.35910640000003,282.35910640000003,0.013911399999983587,284.89733629999995,[0.426],[0.032],[1],[0],[0],[2.552564400000051],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
107,0,107,0,284.92871929999995,,284.8996964,5,284.92871929999995,284.92871929999995,0.012039700000059383,287.06728129999993,[-0.388],[-0.452],[1],[0],[0],[2.1554641000000174],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
108,0,108,0,287.1138861,,287.06965699999995,10,287.1138861,287.1138861,0.023159999999961656,289.4020317,[0.182],[-0.196],[1],[0],[0],[2.309133299999985],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
109,0,109,0,289.43313059999997,,289.404832,5,289.43313059999997,289.43313059999997,0.013390800000024683,291.62223349999994,[-0.014],[0.296],[1],[0],[0],[2.203997099999924],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
110,0,110,0,291.65268639999994,,291.6245597,5,291.65268639999994,291.65268639999994,0.01242770000010296,294.1407139,[-0.05],[0.344],[1],[0],[0],[2.5038313999999673],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
111,0,111,0,294.1714186,,294.1432855,5,294.1714186,294.1714186,0.015151599999967402,296.9609386,[0.356],[-0.272],[1],[0],[0],[2.802443599999947],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
112,0,112,0,297.00827599999997,,296.96337309999996,10,297.00827599999997,297.00827599999997,0.022869499999956133,299.3801437,[-0.156],[-0.27],[1],[0],[0],[2.393790500000023],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
113,0,113,0,299.42785239999995,,299.3826774,10,299.42785239999995,299.42785239999995,0.023946799999976065,301.46556819999995,[0.412],[-0.056],[1],[0],[0],[2.0588823000000502],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
114,0,114,0,301.51336239999995,,301.46802970000005,10,301.51336239999995,301.51336239999995,0.02255200000001878,303.5343492,[0.38],[0.264],[1],[0],[0],[2.043709700000022],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
115,0,115,0,303.5821533,,303.5376571,10,303.5821533,303.5821533,0.02443170000003647,305.58698439999995,[-0.064],[0.274],[1],[0],[0],[2.02482950000001],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
116,0,116,0,305.63461420000004,,305.5893596,10,305.63461420000004,305.63461420000004,0.02346430000000055,309.37493820000003,[0.036],[0.068],[1],[0],[0],[3.7620035999999573],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
117,0,117,0,309.40541549999995,,309.3772379,5,309.40541549999995,309.40541549999995,0.012160900000026231,311.57662320000003,[-0.038],[-0.234],[1],[0],[0],[2.1870594000000665],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
118,0,118,0,311.6239178,,311.57890419999995,10,311.6239178,311.6239178,0.02270870000006653,313.5464219,[-0.254],[-0.038],[1],[0],[0],[1.9446971999999505],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
119,0,119,0,313.5765575,,313.548874,5,313.5765575,313.5765575,0.01233270000000175,315.83237949999994,[-0.222],[-0.196],[1],[0],[0],[2.2711399999999458],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
120,0,120,0,315.8789995,,315.83474040000004,10,315.8789995,315.8789995,0.02204519999997956,318.21838239999994,[0.444],[-0.446],[1],[0],[0],[2.361536600000022],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
121,0,121,0,318.248499,,318.22148050000004,5,318.248499,318.248499,0.015982200000053126,321.3368565,[0.34],[0.056],[1],[0],[0],[3.0997092000000066],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
122,0,122,0,321.3851699,,321.3392617,10,321.3851699,321.3851699,0.022875900000030924,323.97385460000004,[0.368],[0.444],[1],[0],[0],[2.611541799999941],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
123,0,123,0,324.021332,,323.97621079999993,10,324.021332,324.021332,0.022435700000073666,326.47644740000004,[0.262],[-0.236],[1],[0],[0],[2.4777096999999912],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
124,0,124,0,326.5237427,,326.47875459999995,10,326.5237427,326.5237427,0.02185020000001714,328.41264099999995,[0.106],[0.236],[1],[0],[0],[1.9119692000000441],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
125,0,125,0,328.45920369999993,,328.41524839999994,10,328.45920369999993,328.45920369999993,0.03175549999991745,331.26529379999994,[0.32],[-0.378],[1],[0],[0],[2.8182279000000108],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
126,0,126,0,331.3129002,,331.2676522,10,331.3129002,331.3129002,0.022819499999968684,334.55282489999996,[-0.356],[0.466],[1],[0],[0],[3.2622208999999884],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
127,0,127,0,334.599983,,334.55515699999995,10,334.599983,334.599983,0.022458500000084314,337.72289340000003,[-0.002],[-0.404],[1],[0],[0],[3.145041499999934],[],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
128,0,128,0,337.76975509999994,,337.7254804,10,337.76975509999994,337.76975509999994,0.02269130000001951,340.44231799999994,[-0.172],[-0.366],[1],[0],[0],[2.694048100000032],[],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
129,0,129,0,340.4727321,,340.4446793,5,340.4727321,340.4727321,0.012389800000050855,343.5622659,[0.332],[0.292],[1],[0],[0],[3.105214499999988],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
130,0,130,0,343.59338210000004,,343.5646128,5,343.59338210000004,343.59338210000004,0.01266370000007555,345.7479847,[0.292],[0.014],[1],[0],[0],[2.170675899999992],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
131,0,131,0,345.79555999999997,,345.75029539999997,10,345.79555999999997,345.79555999999997,0.022511299999905532,347.9338958,[0.346],[0.206],[1],[0],[0],[2.1609721999999465],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
132,0,132,0,347.9644113,,347.9361691,5,347.9644113,347.9644113,0.01084359999993012,350.21912230000004,[0.332],[0.02],[1],[0],[0],[2.2720251999999164],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
133,0,133,0,350.2673382,,350.22131099999996,10,350.2673382,350.2673382,0.023689099999955943,353.15559160000004,[0.064],[-0.396],[1],[0],[0],[2.910545999999954],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
134,0,134,0,353.1868711,,353.15781079999994,5,353.1868711,353.1868711,0.011152499999980137,355.576214,[0.264],[0.32],[1],[0],[0],[2.4070478999999523],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
135,0,135,0,355.606517,,355.57845619999995,5,355.606517,355.606517,0.011806699999965531,358.0450556,[-0.38],[0.176],[1],[0],[0],[2.4545088999999507],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
136,0,136,0,358.09217570000004,,358.0472358,10,358.09217570000004,358.09217570000004,0.021640600000068844,360.61303489999995,[-0.22],[-0.364],[1],[0],[0],[2.5441657000000077],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
137,0,137,0,360.6784846,,360.6177724,10,360.6784846,360.6784846,0.035723000000075444,362.8331456,[0.338],[-0.036],[1],[0],[0],[2.179948500000023],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
138,0,138,0,362.86397089999997,,362.8353491,5,362.86397089999997,362.86397089999997,0.010654100000010658,365.82078770000004,[-0.478],[-0.078],[1],[0],[0],[2.974716599999965],[],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
139,0,139,0,365.8506908,,365.8237055,5,365.8506908,365.8506908,0.014633700000104,368.1556222,[0.4],[-0.234],[1],[0],[0],[2.3177084999999806],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
140,0,140,0,368.18700299999995,,368.1585789,5,368.18700299999995,368.18700299999995,0.013764700000024277,370.44245589999997,[-0.38],[0.376],[1],[0],[0],[2.2703705999999784],[],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
141,0,141,0,370.48929789999994,,370.44688319999995,10,370.48929789999994,370.48929789999994,0.025004600000102073,372.611162,[0.18],[0.45],[1],[0],[0],[2.139732199999912],[],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
142,0,142,0,372.65802,,372.6137289,10,372.65802,372.65802,0.022989700000039193,374.74633249999994,[0.098],[0.412],[1],[0],[0],[2.109487999999942],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
143,0,143,0,374.77787989999996,,374.7486951,5,374.77787989999996,374.77787989999996,0.013332999999988715,377.26574120000004,[-0.188],[-0.252],[1],[0],[0],[2.5035139999999956],[],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
144,0,144,0,377.31371340000004,,377.2681107,10,377.31371340000004,377.31371340000004,0.025164700000004814,379.40132520000003,[0.316],[0.116],[1],[0],[0],[2.1079008999998905],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
145,0,145,0,379.4331223,,379.40361879999995,5,379.4331223,379.4331223,0.010920100000021193,382.3552646,[-0.332],[0.412],[1],[0],[0],[2.940529799999922],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
146,0,146,0,382.40277969999994,,382.35750649999994,10,382.40277969999994,382.40277969999994,0.023016399999960413,383.9743563,[-0.416],[-0.076],[1],[0],[0],[1.5937895999999228],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
147,0,147,0,384.004349,,383.9767909,5,384.004349,384.004349,0.011839200000054007,387.0102241,[0.026],[0.274],[1],[0],[0],[3.021599100000003],[],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
148,0,148,0,387.04096869999995,,387.01258609999996,5,387.04096869999995,387.04096869999995,0.012957600000049752,389.39613879999996,[0.274],[0.376],[1],[0],[0],[2.370462599999996],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
149,0,149,0,389.4269698,,389.3984998,5,389.4269698,389.4269698,0.0121583999999757,391.84954220000003,[-0.424],[0.182],[1],[0],[0],[2.4387265000000298],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
150,0,150,0,391.8962456,,391.85213219999997,10,391.8962456,391.8962456,0.02431780000006256,394.6832241,[0.288],[0.104],[1],[0],[0],[2.8069315999999844],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
151,0,151,0,394.7148077,,394.68605069999995,5,394.7148077,394.7148077,0.010907200000019657,396.654151,[0.084],[-0.286],[1],[0],[0],[1.9571176000000605],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
152,0,152,0,396.70143490000004,,396.6563895,10,396.70143490000004,396.70143490000004,0.022138000000040847,398.62252900000004,[0.246],[0.038],[1],[0],[0],[1.9438449000000446],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
153,0,153,0,398.65412799999996,,398.62498809999994,5,398.65412799999996,398.65412799999996,0.01294129999996585,400.69133059999996,[0.148],[0.202],[1],[0],[0],[2.053316699999982],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
154,0,154,0,400.7224603,,400.69379910000004,5,400.7224603,400.7224603,0.012719999999944775,402.9954965,[0.39],[-0.418],[1],[0],[0],[2.288880400000039],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
155,0,155,0,403.02519739999997,,402.99788299999994,5,403.02519739999997,403.02519739999997,0.012263699999948585,405.2464707,[0.012],[0.296],[1],[0],[0],[2.236112800000001],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
156,0,156,0,405.29408889999996,,405.2486994,10,405.29408889999996,405.29408889999996,0.022272199999974873,407.5663226,[0.414],[-0.278],[1],[0],[0],[2.295300099999963],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
157,0,157,0,407.6135,,407.5694798,10,407.6135,407.6135,0.024190399999952206,411.03635790000004,[-0.18],[0.438],[1],[0],[0],[3.4426022000000103],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
158,0,158,0,411.06733019999996,,411.0386081,5,411.06733019999996,411.06733019999996,0.011097800000015923,414.2065389,[-0.408],[-0.02],[0],[0],[1],[3.156661500000041],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
159,0,159,0,414.25403550000004,,414.2089001,10,414.25403550000004,414.25403550000004,0.022705299999984163,416.59199429999995,[0.132],[0.322],[1],[0],[0],[2.360221499999966],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
160,0,160,0,416.6402288,,416.5942713,10,416.6402288,416.6402288,0.022695399999975052,419.27879060000004,[0.276],[-0.268],[1],[0],[0],[2.661717000000067],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
161,0,161,0,419.30983009999994,,419.2811859,5,419.30983009999994,419.30983009999994,0.012988600000085171,421.7147153,[0.36],[0.476],[1],[0],[0],[2.420715300000097],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
162,0,162,0,421.76227980000004,,421.71697539999997,10,421.76227980000004,421.76227980000004,0.022952700000018922,426.0367277,[-0.234],[0.144],[1],[0],[0],[4.296751299999983],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
163,0,163,0,426.08375729999995,,426.03914460000004,10,426.08375729999995,426.08375729999995,0.025478399999997237,428.6559491,[-0.324],[0.45],[1],[0],[0],[2.5911611999999877],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
164,0,164,0,428.6870303,,428.65820279999997,5,428.6870303,428.6870303,0.01245640000001913,431.15898020000003,[0.226],[-0.202],[1],[0],[0],[2.4882151000000476],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
165,0,165,0,431.206212,,431.1612938,10,431.206212,431.206212,0.024463299999979427,433.5617454,[-0.126],[-0.032],[1],[0],[0],[2.3759862999999086],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
166,0,166,0,433.59188019999993,,433.5639849,5,433.59188019999993,433.59188019999993,0.011387200000058328,436.3976406,[-0.404],[-0.354],[1],[0],[0],[2.8222197999999707],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
167,0,167,0,436.428561,,436.3999978,5,436.428561,436.428561,0.012963599999920916,439.7349112,[0.386],[0.494],[1],[0],[0],[3.3218056000000615],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
168,0,168,0,439.7824416,,439.7372804,10,439.7824416,439.7824416,0.024088099999971746,442.3207348,[0.144],[-0.058],[1],[0],[0],[2.559282499999995],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
169,0,169,0,442.3511762,,442.3230657,5,442.3511762,442.3511762,0.01396470000008776,444.5732122,[-0.354],[-0.384],[1],[0],[0],[2.2360511000000542],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
170,0,170,0,444.6212916,,444.5756203,10,444.6212916,444.6212916,0.024266099999977087,446.67545479999995,[-0.28],[-0.23],[1],[0],[0],[2.0754393999999365],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
171,0,171,0,446.7235489,,446.6778397,10,446.7235489,446.7235489,0.02393019999999524,448.61110519999994,[-0.43],[-0.176],[1],[0],[0],[1.9092183000000205],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
172,0,172,0,448.6421899,,448.6136929,5,448.6421899,448.6421899,0.013746699999956036,450.59719319999994,[0.374],[0.092],[1],[0],[0],[1.969711200000006],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
173,0,173,0,450.62767019999995,,450.59953820000004,5,450.62767019999995,450.62767019999995,0.012030600000002778,452.63289619999995,[0.468],[-0.05],[1],[0],[0],[2.021160000000009],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
174,0,174,0,452.68018279999995,,452.63522729999994,10,452.68018279999995,452.68018279999995,0.02374639999993633,454.9349268,[-0.23],[-0.364],[1],[0],[0],[2.275789800000098],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
175,0,175,0,454.96621120000003,,454.93718359999997,5,454.96621120000003,454.96621120000003,0.012087699999938195,457.63844609999995,[0.028],[-0.018],[1],[0],[0],[2.68906800000002],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
176,0,176,0,457.6854507,,457.6408018,10,457.6854507,457.6854507,0.02384910000000673,460.2068989,[-0.47],[-0.412],[0],[0],[1],[2.5421481999999287],[],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
177,0,177,0,460.23815899999994,,460.2093385,5,460.23815899999994,460.23815899999994,0.012888900000007197,462.9775573,[-0.16],[-0.242],[1],[0],[0],[2.7552009999999427],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
178,0,178,0,463.0245173,,462.9798946,10,463.0245173,463.0245173,0.022808400000030815,466.1642632,[-0.502],[0.058],[1],[0],[0],[3.1614342000000306],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
179,0,179,0,466.1946684,,466.16670529999993,5,466.1946684,466.1946684,0.013267000000041662,468.7833559,[0.29],[-0.172],[1],[0],[0],[2.6032337000000325],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
180,0,180,0,468.83142259999994,,468.78573309999996,10,468.83142259999994,468.83142259999994,0.025584299999991345,470.50232149999994,[0.296],[-0.314],[1],[0],[0],[1.690973799999938],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
181,0,181,0,470.5488201,,470.50473300000004,10,470.5488201,470.5488201,0.025307399999974223,472.68738709999997,[-0.09],[-0.308],[1],[0],[0],[2.157212500000014],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
182,0,182,0,472.73485609999994,,472.6898217,10,472.73485609999994,472.73485609999994,0.023624199999972006,474.72281289999995,[0.418],[-0.062],[1],[0],[0],[2.0091826999999967],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
183,0,183,0,474.7541865,,474.72514329999996,5,474.7541865,474.7541865,0.01104279999992741,477.1598615,[-0.116],[0.172],[1],[0],[0],[2.4235344999999597],['target'],870809,001,2024-10-02_00h04.02.008,VisualSearchTask,2024.1.5,None,2024-10-02 00h04.11.497712 +0530,
